date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:06:33	116/116	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Nov%202014%2007:21:06%20GMT	http://www.themestarz.net/html/universo/assets/img/grabbing.png	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/universo/assets/img/grabbing.png	(from http://www.themestarz.net/html/universo/assets/css/owl.carousel.css)
01:06:34	331/331	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Nov%202014%2007:18:43%20GMT	http://www.themestarz.net/html/universo/assets/css/vanillabox/img/close0.png	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/universo/assets/css/vanillabox/img/close0.png	(from http://www.themestarz.net/html/universo/assets/css/vanillabox/vanillabox.css)
01:06:34	549/549	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Nov%202014%2007:18:44%20GMT	http://www.themestarz.net/html/universo/assets/css/vanillabox/img/close0@2x.png	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/universo/assets/css/vanillabox/img/close0@2x.png	(from http://www.themestarz.net/html/universo/assets/css/vanillabox/vanillabox.css)
01:06:35	80652/80652	---M--	200	added ('OK')	font/ttf	date:Tue,%2011%20Nov%202014%2007:19:04%20GMT	http://www.themestarz.net/html/universo/assets/fonts/fontawesome-webfont.ttf?v=4.0.3	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/universo/assets/fonts/fontawesome-webfontba72.ttf	(from http://www.themestarz.net/html/universo/assets/css/font-awesome.css)
01:06:35	275/275	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Nov%202014%2007:18:45%20GMT	http://www.themestarz.net/html/universo/assets/css/vanillabox/img/close1.png	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/universo/assets/css/vanillabox/img/close1.png	(from http://www.themestarz.net/html/universo/assets/css/vanillabox/vanillabox.css)
01:06:35	41280/41280	---M--	200	added ('OK')	font/ttf	date:Tue,%2011%20Nov%202014%2007:18:21%20GMT	http://www.themestarz.net/html/universo/assets/bootstrap/fonts/glyphicons-halflings-regular.ttf	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/universo/assets/bootstrap/fonts/glyphicons-halflings-regular.ttf	(from http://www.themestarz.net/html/universo/assets/bootstrap/css/bootstrap.css)
01:06:35	490/490	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Nov%202014%2007:18:45%20GMT	http://www.themestarz.net/html/universo/assets/css/vanillabox/img/close1@2x.png	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/universo/assets/css/vanillabox/img/close1@2x.png	(from http://www.themestarz.net/html/universo/assets/css/vanillabox/vanillabox.css)
01:06:36	284/284	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Nov%202014%2007:18:52%20GMT	http://www.themestarz.net/html/universo/assets/css/vanillabox/img/prev0.png	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/universo/assets/css/vanillabox/img/prev0.png	(from http://www.themestarz.net/html/universo/assets/css/vanillabox/vanillabox.css)
01:06:36	414/414	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Nov%202014%2007:18:52%20GMT	http://www.themestarz.net/html/universo/assets/css/vanillabox/img/prev0@2x.png	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/universo/assets/css/vanillabox/img/prev0@2x.png	(from http://www.themestarz.net/html/universo/assets/css/vanillabox/vanillabox.css)
01:06:36	274/274	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Nov%202014%2007:18:53%20GMT	http://www.themestarz.net/html/universo/assets/css/vanillabox/img/prev1.png	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/universo/assets/css/vanillabox/img/prev1.png	(from http://www.themestarz.net/html/universo/assets/css/vanillabox/vanillabox.css)
01:06:37	407/407	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Nov%202014%2007:18:53%20GMT	http://www.themestarz.net/html/universo/assets/css/vanillabox/img/prev1@2x.png	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/universo/assets/css/vanillabox/img/prev1@2x.png	(from http://www.themestarz.net/html/universo/assets/css/vanillabox/vanillabox.css)
01:06:37	271/271	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Nov%202014%2007:18:49%20GMT	http://www.themestarz.net/html/universo/assets/css/vanillabox/img/next0.png	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/universo/assets/css/vanillabox/img/next0.png	(from http://www.themestarz.net/html/universo/assets/css/vanillabox/vanillabox.css)
01:06:37	408/408	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Nov%202014%2007:18:50%20GMT	http://www.themestarz.net/html/universo/assets/css/vanillabox/img/next0@2x.png	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/universo/assets/css/vanillabox/img/next0@2x.png	(from http://www.themestarz.net/html/universo/assets/css/vanillabox/vanillabox.css)
01:06:38	274/274	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Nov%202014%2007:18:50%20GMT	http://www.themestarz.net/html/universo/assets/css/vanillabox/img/next1.png	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/universo/assets/css/vanillabox/img/next1.png	(from http://www.themestarz.net/html/universo/assets/css/vanillabox/vanillabox.css)
01:06:38	416/416	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Nov%202014%2007:18:51%20GMT	http://www.themestarz.net/html/universo/assets/css/vanillabox/img/next1@2x.png	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/universo/assets/css/vanillabox/img/next1@2x.png	(from http://www.themestarz.net/html/universo/assets/css/vanillabox/vanillabox.css)
01:06:39	6414/6414	---M--	200	added ('OK')	image/gif	date:Tue,%2011%20Nov%202014%2007:18:47%20GMT	http://www.themestarz.net/html/universo/assets/css/vanillabox/img/loading.gif	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/universo/assets/css/vanillabox/img/loading.gif	(from http://www.themestarz.net/html/universo/assets/css/vanillabox/vanillabox.css)
01:06:39	446/446	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Nov%202014%2007:18:46%20GMT	http://www.themestarz.net/html/universo/assets/css/vanillabox/img/error.png	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/universo/assets/css/vanillabox/img/error.png	(from http://www.themestarz.net/html/universo/assets/css/vanillabox/vanillabox.css)
01:06:39	768/768	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Nov%202014%2007:18:47%20GMT	http://www.themestarz.net/html/universo/assets/css/vanillabox/img/error@2x.png	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/universo/assets/css/vanillabox/img/error@2x.png	(from http://www.themestarz.net/html/universo/assets/css/vanillabox/vanillabox.css)
01:06:40	9518/9518	---M--	200	added ('OK')	image/gif	date:Tue,%2011%20Nov%202014%2007:18:48%20GMT	http://www.themestarz.net/html/universo/assets/css/vanillabox/img/loading@2x.gif	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/universo/assets/css/vanillabox/img/loading@2x.gif	(from http://www.themestarz.net/html/universo/assets/css/vanillabox/vanillabox.css)
01:06:40	2205/2205	---M--	200	added ('OK')	text/css	date:Mon,%2025%20Jun%202018%2009:43:38%20GMT	http://www.themestarz.net/html/iframe-style.css	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/iframe-style.css	(from http://www.themestarz.net/html/universo/index.html)
01:06:40	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Aug%202021%2005:14:45%20GMT	http://www.themestarz.net/html/universo/url_string	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/universo/url_string	(from http://www.themestarz.net/html/universo/index.html)
01:06:40	15594/15594	---M--	200	added ('OK')	text/css	date:Tue,%2011%20Nov%202014%2007:18:33%20GMT	http://www.themestarz.net/html/universo/assets/css/layerslider.css	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/universo/assets/css/layerslider.css	(from http://www.themestarz.net/html/universo/homepage-courses.html)
01:06:41	5190/5190	---M--	200	added ('OK')	text/css	date:Tue,%2011%20Nov%202014%2007:18:30%20GMT	http://www.themestarz.net/html/universo/assets/css/flexslider.css	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/universo/assets/css/flexslider.css	(from http://www.themestarz.net/html/universo/homepage-courses.html)
01:07:08	162152/162152	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Nov%202014%2007:20:22%20GMT	http://www.themestarz.net/html/universo/assets/img/course-01.jpg	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/universo/assets/img/course-01.jpg	(from http://www.themestarz.net/html/universo/homepage-courses.html)
01:07:18	226426/226426	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Nov%202014%2007:21:55%20GMT	http://www.themestarz.net/html/universo/assets/img/landing-page-background.jpg	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/universo/assets/img/landing-page-background.jpg	(from http://www.themestarz.net/html/universo/homepage-courses.html)
01:07:22	250305/250305	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Nov%202014%2007:22:36%20GMT	http://www.themestarz.net/html/universo/assets/img/slider-slide-02.jpg	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/universo/assets/img/slider-slide-02.jpg	(from http://www.themestarz.net/html/universo/homepage-courses.html)
01:07:30	132154/132154	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Nov%202014%2007:20:26%20GMT	http://www.themestarz.net/html/universo/assets/img/course-02.jpg	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/universo/assets/img/course-02.jpg	(from http://www.themestarz.net/html/universo/homepage-courses.html)
01:07:33	16520/16520	---M--	200	added ('OK')	application/javascript	date:Tue,%2011%20Nov%202014%2007:23:05%20GMT	http://www.themestarz.net/html/universo/assets/js/jquery.tablesorter.min.js	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/universo/assets/js/jquery.tablesorter.min.js	(from http://www.themestarz.net/html/universo/homepage-courses.html)
01:07:34	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Aug%202021%2005:14:45%20GMT	http://www.themestarz.net/html/universo/assets/js/greensock.js	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/universo/assets/js/greensock.js	(from http://www.themestarz.net/html/universo/homepage-courses.html)
01:07:34	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Aug%202021%2005:14:45%20GMT	http://www.themestarz.net/html/universo/assets/js/layerslider.transitions.js	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/universo/assets/js/layerslider.transitions.js	(from http://www.themestarz.net/html/universo/homepage-courses.html)
01:07:34	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Aug%202021%2005:14:45%20GMT	http://www.themestarz.net/html/universo/assets/js/layerslider.kreaturamedia.jquery.js	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/universo/assets/js/layerslider.kreaturamedia.jquery.js	(from http://www.themestarz.net/html/universo/homepage-courses.html)
01:07:41	139084/139084	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Nov%202014%2007:20:29%20GMT	http://www.themestarz.net/html/universo/assets/img/course-03.jpg	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/universo/assets/img/course-03.jpg	(from http://www.themestarz.net/html/universo/homepage-courses.html)
01:07:42	43496/43496	---M--	200	added ('OK')	application/javascript	date:Tue,%2011%20Nov%202014%2007:23:01%20GMT	http://www.themestarz.net/html/universo/assets/js/jquery.flexslider-min.js	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/universo/assets/js/jquery.flexslider-min.js	(from http://www.themestarz.net/html/universo/homepage-courses.html)
01:07:42	2993/2993	---M--	200	added ('OK')	application/javascript	date:Tue,%2011%20Nov%202014%2007:23:10%20GMT	http://www.themestarz.net/html/universo/assets/js/retina-1.1.0.min.js	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/universo/assets/js/retina-1.1.0.min.js	(from http://www.themestarz.net/html/universo/homepage-courses.html)
01:07:42	11147/11147	---M--	200	added ('OK')	text/css	date:Tue,%2011%20Nov%202014%2007:18:32%20GMT	http://www.themestarz.net/html/universo/assets/css/fullcalendar.css	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/universo/assets/css/fullcalendar.css	(from http://www.themestarz.net/html/universo/homepage-events.html)
01:07:43	668/668	---M--	200	added ('OK')	text/css	date:Tue,%2011%20Nov%202014%2007:18:32%20GMT	http://www.themestarz.net/html/universo/assets/css/fullcalendar.print.css	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/universo/assets/css/fullcalendar.print.css	(from http://www.themestarz.net/html/universo/homepage-events.html)
01:07:44	134650/134650	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Nov%202014%2007:20:32%20GMT	http://www.themestarz.net/html/universo/assets/img/course-04.jpg	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/universo/assets/img/course-04.jpg	(from http://www.themestarz.net/html/universo/homepage-courses.html)
01:08:06	139846/139846	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Nov%202014%2007:20:45%20GMT	http://www.themestarz.net/html/universo/assets/img/event-img-01.jpg	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/universo/assets/img/event-img-01.jpg	(from http://www.themestarz.net/html/universo/homepage-events.html)
01:08:07	141884/141884	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Nov%202014%2007:20:49%20GMT	http://www.themestarz.net/html/universo/assets/img/event-img-02.jpg	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/universo/assets/img/event-img-02.jpg	(from http://www.themestarz.net/html/universo/homepage-events.html)
01:08:16	51213/51213	---M--	200	added ('OK')	application/javascript	date:Tue,%2011%20Nov%202014%2007:22:49%20GMT	http://www.themestarz.net/html/universo/assets/js/fullcalendar.min.js	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/universo/assets/js/fullcalendar.min.js	(from http://www.themestarz.net/html/universo/homepage-events.html)
01:08:16	209042/209042	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Nov%202014%2007:21:04%20GMT	http://www.themestarz.net/html/universo/assets/img/event-slide-01.jpg	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/universo/assets/img/event-slide-01.jpg	(from http://www.themestarz.net/html/universo/homepage-events.html)
01:08:17	1933/1933	---M--	200	added ('OK')	application/javascript	date:Tue,%2011%20Nov%202014%2007:22:58%20GMT	http://www.themestarz.net/html/universo/assets/js/jquery.ccountdown.js	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/universo/assets/js/jquery.ccountdown.js	(from http://www.themestarz.net/html/universo/course-landing-page.html)
01:08:17	1894814/1894814	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Nov%202014%2007:19:49%20GMT	http://www.themestarz.net/html/universo/assets/img/background-city.png	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/universo/assets/img/background-city.png	(from http://www.themestarz.net/html/universo/index2.html)
01:08:18	4021/4021	---M--	200	added ('OK')	application/javascript	date:Tue,%2011%20Nov%202014%2007:22:52%20GMT	http://www.themestarz.net/html/universo/assets/js/init.js	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/universo/assets/js/init.js	(from http://www.themestarz.net/html/universo/course-landing-page.html)
01:08:19	20736/20736	---M--	200	added ('OK')	application/javascript	date:Tue,%2011%20Nov%202014%2007:23:02%20GMT	http://www.themestarz.net/html/universo/assets/js/jquery.knob.js	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/universo/assets/js/jquery.knob.js	(from http://www.themestarz.net/html/universo/course-landing-page.html)
01:08:26	130504/130504	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Nov%202014%2007:20:52%20GMT	http://www.themestarz.net/html/universo/assets/img/event-img-03.jpg	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/universo/assets/img/event-img-03.jpg	(from http://www.themestarz.net/html/universo/homepage-events.html)
01:08:40	139026/139026	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Nov%202014%2007:20:55%20GMT	http://www.themestarz.net/html/universo/assets/img/event-img-04.jpg	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/universo/assets/img/event-img-04.jpg	(from http://www.themestarz.net/html/universo/course-listing-images.html)
01:08:40	138547/138547	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Nov%202014%2007:20:59%20GMT	http://www.themestarz.net/html/universo/assets/img/event-img-05.jpg	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/universo/assets/img/event-img-05.jpg	(from http://www.themestarz.net/html/universo/course-listing-images.html)
01:08:41	134338/134338	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Nov%202014%2007:20:36%20GMT	http://www.themestarz.net/html/universo/assets/img/course-detail-img.jpg	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/universo/assets/img/course-detail-img.jpg	(from http://www.themestarz.net/html/universo/course-detail-v1.html)
01:08:43	113802/113802	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Nov%202014%2007:20:39%20GMT	http://www.themestarz.net/html/universo/assets/img/discussion-author-02.jpg	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/universo/assets/img/discussion-author-02.jpg	(from http://www.themestarz.net/html/universo/course-detail-v1.html)
01:08:47	32101/32101	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Nov%202014%2007:20:17%20GMT	http://www.themestarz.net/html/universo/assets/img/book-01.jpg	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/universo/assets/img/book-01.jpg	(from http://www.themestarz.net/html/universo/course-detail-v1.html)
01:08:48	4640/4640	---M--	200	added ('OK')	application/javascript	date:Tue,%2011%20Nov%202014%2007:22:46%20GMT	http://www.themestarz.net/html/universo/assets/js/countdown.js	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/universo/assets/js/countdown.js	(from http://www.themestarz.net/html/universo/course-detail-v1.html)
01:08:49	33917/33917	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Nov%202014%2007:20:18%20GMT	http://www.themestarz.net/html/universo/assets/img/book-02.jpg	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/universo/assets/img/book-02.jpg	(from http://www.themestarz.net/html/universo/course-detail-v1.html)
01:08:50	8273/8273	---M--	200	added ('OK')	application/javascript	date:Tue,%2011%20Nov%202014%2007:23:04%20GMT	http://www.themestarz.net/html/universo/assets/js/jquery.raty.min.js	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/universo/assets/js/jquery.raty.min.js	(from http://www.themestarz.net/html/universo/course-detail-v1.html)
01:08:52	16120/16120	---M--	200	added ('OK')	application/javascript	date:Tue,%2011%20Nov%202014%2007:23:03%20GMT	http://www.themestarz.net/html/universo/assets/js/jquery.media.js	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/universo/assets/js/jquery.media.js	(from http://www.themestarz.net/html/universo/course-detail-v1.html)
01:08:57	112701/112701	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Nov%202014%2007:20:42%20GMT	http://www.themestarz.net/html/universo/assets/img/discussion-author-03.jpg	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/universo/assets/img/discussion-author-03.jpg	(from http://www.themestarz.net/html/universo/course-detail-v1.html)
01:09:15	141554/141554	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Nov%202014%2007:19:54%20GMT	http://www.themestarz.net/html/universo/assets/img/blog-01.jpg	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/universo/assets/img/blog-01.jpg	(from http://www.themestarz.net/html/universo/blog-listing.html)
01:09:17	229035/229035	---M--	200	added ('OK')	application/pdf	date:Tue,%2011%20Nov%202014%2007:23:19%20GMT	http://www.themestarz.net/html/universo/assets/pdf/presentation.pdf	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/universo/assets/pdf/presentation.pdf	(from http://www.themestarz.net/html/universo/course-detail-v1.html)
01:09:22	149073/149073	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Nov%202014%2007:19:58%20GMT	http://www.themestarz.net/html/universo/assets/img/blog-02.jpg	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/universo/assets/img/blog-02.jpg	(from http://www.themestarz.net/html/universo/blog-listing.html)
01:09:25	216648/216648	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Nov%202014%2007:19:14%20GMT	http://www.themestarz.net/html/universo/assets/img/about-us-head-img.jpg	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/universo/assets/img/about-us-head-img.jpg	(from http://www.themestarz.net/html/universo/about-us.html)
01:09:37	135316/135316	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Nov%202014%2007:20:01%20GMT	http://www.themestarz.net/html/universo/assets/img/blog-03.jpg	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/universo/assets/img/blog-03.jpg	(from http://www.themestarz.net/html/universo/blog-listing.html)
01:09:40	144327/144327	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Nov%202014%2007:20:05%20GMT	http://www.themestarz.net/html/universo/assets/img/blog-04.jpg	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/universo/assets/img/blog-04.jpg	(from http://www.themestarz.net/html/universo/blog-listing.html)
01:09:46	148027/148027	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Nov%202014%2007:20:08%20GMT	http://www.themestarz.net/html/universo/assets/img/blog-05.jpg	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/universo/assets/img/blog-05.jpg	(from http://www.themestarz.net/html/universo/blog-listing.html)
01:09:48	145145/145145	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Nov%202014%2007:20:12%20GMT	http://www.themestarz.net/html/universo/assets/img/blog-06.jpg	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/universo/assets/img/blog-06.jpg	(from http://www.themestarz.net/html/universo/blog-listing.html)
01:09:49	52293/52293	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Nov%202014%2007:22:18%20GMT	http://www.themestarz.net/html/universo/assets/img/profile-avatar.jpg	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/universo/assets/img/profile-avatar.jpg	(from http://www.themestarz.net/html/universo/my-account.html)
01:09:49	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Aug%202021%2005:14:45%20GMT	http://www.themestarz.net/html/universo/assets/css/blank.gif	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/universo/assets/css/blank.95.delayed	(from http://www.themestarz.net/html/universo/assets/css/layerslider.css)
01:09:50	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Aug%202021%2005:14:45%20GMT	http://www.themestarz.net/html/universo/assets/css/fonts/flexslider-icon.eot	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/universo/assets/css/fonts/flexslider-icon.eot	(from http://www.themestarz.net/html/universo/assets/css/flexslider.css)
01:09:50	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Aug%202021%2005:14:45%20GMT	http://www.themestarz.net/html/universo/assets/css/fonts/flexslider-icon.eot?	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/universo/assets/css/fonts/flexslider-icond41d.eot	(from http://www.themestarz.net/html/universo/assets/css/flexslider.css)
01:09:50	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Aug%202021%2005:14:45%20GMT	http://www.themestarz.net/html/universo/assets/css/fonts/flexslider-icon.woff	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/universo/assets/css/fonts/flexslider-icon.woff	(from http://www.themestarz.net/html/universo/assets/css/flexslider.css)
01:09:51	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Aug%202021%2005:14:45%20GMT	http://www.themestarz.net/html/universo/assets/css/fonts/flexslider-icon.ttf	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/universo/assets/css/fonts/flexslider-icon.ttf	(from http://www.themestarz.net/html/universo/assets/css/flexslider.css)
01:09:51	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Aug%202021%2005:14:45%20GMT	http://www.themestarz.net/html/universo/assets/css/fonts/flexslider-icon.svg	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/universo/assets/css/fonts/flexslider-icon.svg	(from http://www.themestarz.net/html/universo/assets/css/flexslider.css)
01:09:52	50538/50538	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Nov%202014%2007:22:03%20GMT	http://www.themestarz.net/html/universo/assets/img/member-detail.jpg	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/universo/assets/img/member-detail.jpg	(from http://www.themestarz.net/html/universo/member-detail.html)
01:09:54	168112/168112	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Nov%202014%2007:20:16%20GMT	http://www.themestarz.net/html/universo/assets/img/blog-detail-img.jpg	C:/My%20Web%20Sites/univercityAdd/www.themestarz.net/html/universo/assets/img/blog-detail-img.jpg	(from http://www.themestarz.net/html/universo/blog-detail.html)
